UniversityLabel,AlumnusLabel,EmployerLabel,BirthPlaceLabel,ULocationLabel,OccupationLabel,DateOfDeathLabel,DateOfBirthLabel,FoundationDateLabel,ELocationLabel
Stockholm University,Sune Bergström,Lund University,Stockholm,Stockholm Municipality,biochemist,2004-08-15T00:00:00Z,1916-01-10T00:00:00Z,1878-01-01T00:00:00Z,Lund Municipality
Stockholm University,Sune Bergström,Karolinska Institute,Stockholm,Stockholm Municipality,chemist,2004-08-15T00:00:00Z,1916-01-10T00:00:00Z,1878-01-01T00:00:00Z,Solna Municipality
Stockholm University,Sune Bergström,Karolinska Institute,Stockholm,Stockholm Municipality,biochemist,2004-08-15T00:00:00Z,1916-01-10T00:00:00Z,1878-01-01T00:00:00Z,Solna Municipality
Karolinska Institute,Örjan Ouchterlony,University of Gothenburg,Stockholm,Solna Municipality,university teacher,2004-09-25T00:00:00Z,1914-01-14T00:00:00Z,1810-01-01T00:00:00Z,Gothenburg Municipality
Karolinska Institute,Örjan Ouchterlony,University of Gothenburg,Stockholm,Solna Municipality,immunologist,2004-09-25T00:00:00Z,1914-01-14T00:00:00Z,1810-01-01T00:00:00Z,Gothenburg Municipality
Lund University,Arvid Carlsson,University of Gothenburg,Uppsala,Lund Municipality,physician,2018-06-29T00:00:00Z,1923-01-25T00:00:00Z,1666-12-19T00:00:00Z,Gothenburg Municipality
Lund University,Arvid Carlsson,University of Gothenburg,Uppsala,Lund Municipality,pharmacist,2018-06-29T00:00:00Z,1923-01-25T00:00:00Z,1666-12-19T00:00:00Z,Gothenburg Municipality
Lund University,Arvid Carlsson,University of Gothenburg,Uppsala,Lund Municipality,university teacher,2018-06-29T00:00:00Z,1923-01-25T00:00:00Z,1666-12-19T00:00:00Z,Gothenburg Municipality
Lund University,Arvid Carlsson,University of Gothenburg,Uppsala,Lund Municipality,pharmacologist,2018-06-29T00:00:00Z,1923-01-25T00:00:00Z,1666-12-19T00:00:00Z,Gothenburg Municipality
Lund University,Arvid Carlsson,University of Gothenburg,Uppsala,Lund Municipality,neuroscientist,2018-06-29T00:00:00Z,1923-01-25T00:00:00Z,1666-12-19T00:00:00Z,Gothenburg Municipality
Lund University,Johannes Rydberg,Lund University,Halmstad,Lund Municipality,physicist,1919-12-28T00:00:00Z,1854-11-08T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Johannes Rydberg,Lund University,Halmstad,Lund Municipality,mathematician,1919-12-28T00:00:00Z,1854-11-08T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Johannes Rydberg,Lund University,Halmstad,Lund Municipality,university teacher,1919-12-28T00:00:00Z,1854-11-08T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Stockholm University,Helge von Koch,Stockholm University,Stockholm,Stockholm Municipality,mathematician,1924-03-11T00:00:00Z,1870-01-25T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Helge von Koch,Stockholm University,Stockholm,Stockholm Municipality,university teacher,1924-03-11T00:00:00Z,1870-01-25T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Helge von Koch,Royal Institute of Technology,Stockholm,Stockholm Municipality,mathematician,1924-03-11T00:00:00Z,1870-01-25T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Helge von Koch,Royal Institute of Technology,Stockholm,Stockholm Municipality,university teacher,1924-03-11T00:00:00Z,1870-01-25T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Lund University,Carl Jakob Sundevall,Lund University,Ystad Municipality,Lund Municipality,zoologist,1875-02-02T00:00:00Z,1801-10-22T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Carl Jakob Sundevall,Lund University,Ystad Municipality,Lund Municipality,ornithologist,1875-02-02T00:00:00Z,1801-10-22T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Carl Jakob Sundevall,Lund University,Ystad Municipality,Lund Municipality,university teacher,1875-02-02T00:00:00Z,1801-10-22T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Carl Jakob Sundevall,Lund University,Ystad Municipality,Lund Municipality,entomologist,1875-02-02T00:00:00Z,1801-10-22T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Carl Jakob Sundevall,Lund University,Ystad Municipality,Lund Municipality,arachnologist,1875-02-02T00:00:00Z,1801-10-22T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Anders Nygren,Lund University,Q10515876,Lund Municipality,priest,1978-10-20T00:00:00Z,1890-11-15T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Anders Nygren,Lund University,Q10515876,Lund Municipality,theologian,1978-10-20T00:00:00Z,1890-11-15T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Anders Nygren,Lund University,Q10515876,Lund Municipality,university teacher,1978-10-20T00:00:00Z,1890-11-15T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Anders Nygren,Lund University,Q10515876,Lund Municipality,philosopher,1978-10-20T00:00:00Z,1890-11-15T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Stockholm University,Heinrich Gustav Magnus,Humboldt University of Berlin,Berlin,Stockholm Municipality,physicist,1870-04-04T00:00:00Z,1802-05-02T00:00:00Z,1878-01-01T00:00:00Z,Berlin
Stockholm University,Heinrich Gustav Magnus,Humboldt University of Berlin,Berlin,Stockholm Municipality,chemist,1870-04-04T00:00:00Z,1802-05-02T00:00:00Z,1878-01-01T00:00:00Z,Berlin
Stockholm University,Heinrich Gustav Magnus,Humboldt University of Berlin,Berlin,Stockholm Municipality,university teacher,1870-04-04T00:00:00Z,1802-05-02T00:00:00Z,1878-01-01T00:00:00Z,Berlin
Stockholm University,Heinrich Gustav Magnus,Frederick William University,Berlin,Stockholm Municipality,physicist,1870-04-04T00:00:00Z,1802-05-02T00:00:00Z,1878-01-01T00:00:00Z,Berlin
Stockholm University,Heinrich Gustav Magnus,Frederick William University,Berlin,Stockholm Municipality,chemist,1870-04-04T00:00:00Z,1802-05-02T00:00:00Z,1878-01-01T00:00:00Z,Berlin
Stockholm University,Heinrich Gustav Magnus,Frederick William University,Berlin,Stockholm Municipality,university teacher,1870-04-04T00:00:00Z,1802-05-02T00:00:00Z,1878-01-01T00:00:00Z,Berlin
Stockholm University,Carl-Gustaf Rossby,Massachusetts Institute of Technology,Stockholm,Stockholm Municipality,university teacher,1957-08-19T00:00:00Z,1898-12-28T00:00:00Z,1878-01-01T00:00:00Z,Cambridge
Stockholm University,Carl-Gustaf Rossby,Massachusetts Institute of Technology,Stockholm,Stockholm Municipality,meteorologist,1957-08-19T00:00:00Z,1898-12-28T00:00:00Z,1878-01-01T00:00:00Z,Cambridge
Stockholm University,Carl-Gustaf Rossby,University of Chicago,Stockholm,Stockholm Municipality,university teacher,1957-08-19T00:00:00Z,1898-12-28T00:00:00Z,1878-01-01T00:00:00Z,Chicago
Stockholm University,Carl-Gustaf Rossby,University of Chicago,Stockholm,Stockholm Municipality,meteorologist,1957-08-19T00:00:00Z,1898-12-28T00:00:00Z,1878-01-01T00:00:00Z,Chicago
Stockholm University,Eilhard Mitscherlich,Frederick William University,Neuende,Stockholm Municipality,chemist,1863-08-28T00:00:00Z,1794-01-07T00:00:00Z,1878-01-01T00:00:00Z,Berlin
Stockholm University,Eilhard Mitscherlich,Frederick William University,Neuende,Stockholm Municipality,university teacher,1863-08-28T00:00:00Z,1794-01-07T00:00:00Z,1878-01-01T00:00:00Z,Berlin
Royal Institute of Technology,Hannes Alfvén,Royal Institute of Technology,Norrköping,Stockholm Municipality,astronomer,1995-04-02T00:00:00Z,1908-05-30T00:00:00Z,1827-01-01T00:00:00Z,Stockholm Municipality
Royal Institute of Technology,Hannes Alfvén,Royal Institute of Technology,Norrköping,Stockholm Municipality,engineer,1995-04-02T00:00:00Z,1908-05-30T00:00:00Z,1827-01-01T00:00:00Z,Stockholm Municipality
Royal Institute of Technology,Hannes Alfvén,Royal Institute of Technology,Norrköping,Stockholm Municipality,physicist,1995-04-02T00:00:00Z,1908-05-30T00:00:00Z,1827-01-01T00:00:00Z,Stockholm Municipality
Royal Institute of Technology,Hannes Alfvén,Royal Institute of Technology,Norrköping,Stockholm Municipality,astrophysicist,1995-04-02T00:00:00Z,1908-05-30T00:00:00Z,1827-01-01T00:00:00Z,Stockholm Municipality
Royal Institute of Technology,Hannes Alfvén,Royal Institute of Technology,Norrköping,Stockholm Municipality,university teacher,1995-04-02T00:00:00Z,1908-05-30T00:00:00Z,1827-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Walter Gordon,Stockholm University,Apolda,Stockholm Municipality,physicist,1939-12-24T00:00:00Z,1893-08-13T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Walter Gordon,Stockholm University,Apolda,Stockholm Municipality,university teacher,1939-12-24T00:00:00Z,1893-08-13T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Walter Gordon,Stockholm University,Apolda,Stockholm Municipality,theoretical physicist,1939-12-24T00:00:00Z,1893-08-13T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Heinz Leymann,Stockholm University,Wolfenbüttel,Stockholm Municipality,psychiatrist,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Heinz Leymann,Stockholm University,Wolfenbüttel,Stockholm Municipality,psychologist,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Heinz Leymann,Stockholm University,Wolfenbüttel,Stockholm Municipality,university teacher,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Heinz Leymann,Umeå University,Wolfenbüttel,Stockholm Municipality,psychiatrist,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1878-01-01T00:00:00Z,Umeå Municipality
Stockholm University,Heinz Leymann,Umeå University,Wolfenbüttel,Stockholm Municipality,psychologist,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1878-01-01T00:00:00Z,Umeå Municipality
Stockholm University,Heinz Leymann,Umeå University,Wolfenbüttel,Stockholm Municipality,university teacher,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1878-01-01T00:00:00Z,Umeå Municipality
Umeå University,Heinz Leymann,Stockholm University,Wolfenbüttel,Umeå Municipality,psychiatrist,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1965-01-01T00:00:00Z,Stockholm Municipality
Umeå University,Heinz Leymann,Stockholm University,Wolfenbüttel,Umeå Municipality,psychologist,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1965-01-01T00:00:00Z,Stockholm Municipality
Umeå University,Heinz Leymann,Stockholm University,Wolfenbüttel,Umeå Municipality,university teacher,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1965-01-01T00:00:00Z,Stockholm Municipality
Umeå University,Heinz Leymann,Umeå University,Wolfenbüttel,Umeå Municipality,psychiatrist,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1965-01-01T00:00:00Z,Umeå Municipality
Umeå University,Heinz Leymann,Umeå University,Wolfenbüttel,Umeå Municipality,psychologist,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1965-01-01T00:00:00Z,Umeå Municipality
Umeå University,Heinz Leymann,Umeå University,Wolfenbüttel,Umeå Municipality,university teacher,1999-01-26T00:00:00Z,1932-07-17T00:00:00Z,1965-01-01T00:00:00Z,Umeå Municipality
Stockholm University,Gunnar Myrdal,Stockholm University,Skattunge Parish,Stockholm Municipality,politician,1987-05-17T00:00:00Z,1898-12-06T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Gunnar Myrdal,Stockholm University,Skattunge Parish,Stockholm Municipality,economist,1987-05-17T00:00:00Z,1898-12-06T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Gunnar Myrdal,Stockholm University,Skattunge Parish,Stockholm Municipality,university teacher,1987-05-17T00:00:00Z,1898-12-06T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Gunnar Myrdal,Stockholm School of Economics,Skattunge Parish,Stockholm Municipality,politician,1987-05-17T00:00:00Z,1898-12-06T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Gunnar Myrdal,Stockholm School of Economics,Skattunge Parish,Stockholm Municipality,economist,1987-05-17T00:00:00Z,1898-12-06T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Gunnar Myrdal,Stockholm School of Economics,Skattunge Parish,Stockholm Municipality,university teacher,1987-05-17T00:00:00Z,1898-12-06T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Karolinska Institute,Hugo Theorell,Karolinska Institute,Linköping,Solna Municipality,physician,1982-08-15T00:00:00Z,1903-07-06T00:00:00Z,1810-01-01T00:00:00Z,Solna Municipality
Karolinska Institute,Hugo Theorell,Karolinska Institute,Linköping,Solna Municipality,university teacher,1982-08-15T00:00:00Z,1903-07-06T00:00:00Z,1810-01-01T00:00:00Z,Solna Municipality
Karolinska Institute,Hugo Theorell,Karolinska Institute,Linköping,Solna Municipality,biochemist,1982-08-15T00:00:00Z,1903-07-06T00:00:00Z,1810-01-01T00:00:00Z,Solna Municipality
Karolinska Institute,Arvid Wretlind,Karolinska Institute,Avesta,Solna Municipality,university teacher,2002-08-26T00:00:00Z,1919-01-28T00:00:00Z,1810-01-01T00:00:00Z,Solna Municipality
Lund University,Manne Siegbahn,Lund University,Örebro,Lund Municipality,physicist,1978-09-24T00:00:00Z,1886-12-03T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Manne Siegbahn,Lund University,Örebro,Lund Municipality,university teacher,1978-09-24T00:00:00Z,1886-12-03T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Stockholm University,Ivar Otto Bendixson,Royal Institute of Technology,Oscars församling,Stockholm Municipality,mathematician,1935-11-29T00:00:00Z,1861-08-01T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Ivar Otto Bendixson,Royal Institute of Technology,Oscars församling,Stockholm Municipality,university teacher,1935-11-29T00:00:00Z,1861-08-01T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Erik Lundberg,Stockholm University,Sankt Matteus,Stockholm Municipality,economist,1987-09-14T00:00:00Z,1907-08-13T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Erik Lundberg,Stockholm School of Economics,Sankt Matteus,Stockholm Municipality,economist,1987-09-14T00:00:00Z,1907-08-13T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Lund University,Bertil Ohlin,University of Copenhagen,Klippan,Lund Municipality,politician,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1666-12-19T00:00:00Z,Copenhagen Municipality
Lund University,Bertil Ohlin,University of Copenhagen,Klippan,Lund Municipality,economist,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1666-12-19T00:00:00Z,Copenhagen Municipality
Lund University,Bertil Ohlin,University of Copenhagen,Klippan,Lund Municipality,pedagogue,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1666-12-19T00:00:00Z,Copenhagen Municipality
Lund University,Bertil Ohlin,University of Copenhagen,Klippan,Lund Municipality,university teacher,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1666-12-19T00:00:00Z,Copenhagen Municipality
Lund University,Bertil Ohlin,Stockholm School of Economics,Klippan,Lund Municipality,politician,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1666-12-19T00:00:00Z,Stockholm Municipality
Lund University,Bertil Ohlin,Stockholm School of Economics,Klippan,Lund Municipality,economist,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1666-12-19T00:00:00Z,Stockholm Municipality
Lund University,Bertil Ohlin,Stockholm School of Economics,Klippan,Lund Municipality,pedagogue,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1666-12-19T00:00:00Z,Stockholm Municipality
Lund University,Bertil Ohlin,Stockholm School of Economics,Klippan,Lund Municipality,university teacher,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1666-12-19T00:00:00Z,Stockholm Municipality
Stockholm University,Bertil Ohlin,University of Copenhagen,Klippan,Stockholm Municipality,politician,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1878-01-01T00:00:00Z,Copenhagen Municipality
Stockholm University,Bertil Ohlin,University of Copenhagen,Klippan,Stockholm Municipality,economist,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1878-01-01T00:00:00Z,Copenhagen Municipality
Stockholm University,Bertil Ohlin,University of Copenhagen,Klippan,Stockholm Municipality,pedagogue,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1878-01-01T00:00:00Z,Copenhagen Municipality
Stockholm University,Bertil Ohlin,University of Copenhagen,Klippan,Stockholm Municipality,university teacher,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1878-01-01T00:00:00Z,Copenhagen Municipality
Stockholm University,Bertil Ohlin,Stockholm School of Economics,Klippan,Stockholm Municipality,politician,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Bertil Ohlin,Stockholm School of Economics,Klippan,Stockholm Municipality,economist,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Bertil Ohlin,Stockholm School of Economics,Klippan,Stockholm Municipality,pedagogue,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Bertil Ohlin,Stockholm School of Economics,Klippan,Stockholm Municipality,university teacher,1979-08-03T00:00:00Z,1899-04-23T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Sofia Kovalevskaya,Stockholm University,Moscow,Stockholm Municipality,writer,1891-02-10T00:00:00Z,1850-01-15T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Sofia Kovalevskaya,Stockholm University,Moscow,Stockholm Municipality,physicist,1891-02-10T00:00:00Z,1850-01-15T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Sofia Kovalevskaya,Stockholm University,Moscow,Stockholm Municipality,mathematician,1891-02-10T00:00:00Z,1850-01-15T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Sofia Kovalevskaya,Stockholm University,Moscow,Stockholm Municipality,university teacher,1891-02-10T00:00:00Z,1850-01-15T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Sofia Kovalevskaya,Stockholm University,Moscow,Stockholm Municipality,academic,1891-02-10T00:00:00Z,1850-01-15T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Stockholm University,Sofia Kovalevskaya,Stockholm University,Moscow,Stockholm Municipality,novelist,1891-02-10T00:00:00Z,1850-01-15T00:00:00Z,1878-01-01T00:00:00Z,Stockholm Municipality
Chalmers University of Technology,Stellan Ekberg,Royal Institute of Technology,Gothenburg,Gothenburg Municipality,academic,1985-12-20T00:00:00Z,1919-01-29T00:00:00Z,1829-01-01T00:00:00Z,Stockholm Municipality
Lund University,Hans Runemark,Lund University,Chicago,Lund Municipality,botanist,2014-12-11T00:00:00Z,1927-01-07T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Lund University,Hans Runemark,Lund University,Chicago,Lund Municipality,lichenologist,2014-12-11T00:00:00Z,1927-01-07T00:00:00Z,1666-12-19T00:00:00Z,Lund Municipality
Royal Institute of Technology,Conny Palm,Royal Institute of Technology,Sweden,Stockholm Municipality,engineer,1951-12-27T00:00:00Z,1907-05-31T00:00:00Z,1827-01-01T00:00:00Z,Stockholm Municipality
Royal Institute of Technology,Conny Palm,Royal Institute of Technology,Sweden,Stockholm Municipality,computer scientist,1951-12-27T00:00:00Z,1907-05-31T00:00:00Z,1827-01-01T00:00:00Z,Stockholm Municipality
Royal Institute of Technology,Conny Palm,Royal Institute of Technology,Sweden,Stockholm Municipality,mathematician,1951-12-27T00:00:00Z,1907-05-31T00:00:00Z,1827-01-01T00:00:00Z,Stockholm Municipality
Royal Institute of Technology,Conny Palm,Royal Institute of Technology,Sweden,Stockholm Municipality,statistician,1951-12-27T00:00:00Z,1907-05-31T00:00:00Z,1827-01-01T00:00:00Z,Stockholm Municipality
